"Name";"Age";"Date Of Birth";"Unique ID"
"Verhaegh, Paul";"30";"01.09.1983";"857021"
"Afellay, Ibrahim";"28";"02.04.1986";"857024"
"Braafheid, Edson";"31";"08.04.1983";"857193"
"Vorm, Michel";"30";"20.10.1983";"857204"
"Stam, Ronnie";"30";"18.06.1984";"857224"
"Vlaar, Ron";"29";"16.02.1985";"859178"
"Kalou, Salomon";"28";"05.08.1985";"859510"
"Krul, Tim";"26";"03.04.1988";"859596"
"Anita, Vurnon";"25";"04.04.1989";"859598"
"Wijnaldum, Georginio";"23";"11.11.1990";"859612"
"Velthuizen, Piet";"27";"03.11.1986";"859867"
"Elia, Eljero";"27";"13.02.1987";"859944"
"Holla, Danny";"26";"31.12.1987";"860200"
"Agustien, Kemy";"27";"20.08.1986";"860297"
"van Wolfswinkel, Ricky";"25";"27.01.1989";"860481"
"Emnes, Marvin";"26";"27.05.1988";"860744"
"Janmaat, Daryl";"24";"22.07.1989";"860896"
"de Guzman, Jonathan";"26";"13.09.1987";"860972"
"Fer, Leroy";"24";"05.01.1990";"861892"
"Aissati, Ismail";"25";"16.08.1988";"861926"
"Kaya, Ferhat";"28";"11.03.1986";"861965"
"Dagher, Manu";"29";"12.10.1984";"862803"
"Drenthe, Royston";"27";"08.04.1987";"863698"
"van Aanholt, Patrick";"23";"29.08.1990";"864168"
"Diarra, Alou";"32";"15.07.1981";"876548"
"Misimovic, Zvjezdan";"32";"05.06.1982";"876550"
"Stuckmann, Thorsten";"33";"17.03.1981";"876611"
"Hleb, Alexandr";"33";"01.05.1981";"876852"
"Alt?ntop, Hamit";"31";"08.12.1982";"884384"
"Rolfes, Simon";"32";"21.01.1982";"884487"
"Kuszczak, Tomasz";"32";"20.03.1982";"884670"
"Noveski, Nikolce";"35";"28.04.1979";"884748"
"Kur¨¢nyi, Kevin";"32";"02.03.1982";"885107"
"Westermann, Heiko";"30";"14.08.1983";"885406"
"Meier, Alexander";"31";"17.01.1983";"890211"
"Adler, Ren¨¦";"29";"15.01.1985";"890482"
"Lahm, Philipp";"30";"11.11.1983";"890613"
"Schweinsteiger, Bastian";"29";"01.08.1984";"890618"
"Trochowski, Piotr";"30";"22.03.1984";"890619"
"Balta, Hakan";"31";"23.03.1983";"892147"
"Hilbert, Roberto";"29";"16.10.1984";"892521"
"G¨®mez, Mario";"28";"10.07.1985";"893408"
"Dejagah, Ashkan";"28";"05.07.1986";"894133"
"Hunt, Aaron";"27";"04.09.1986";"894135"
"Risser, Oliver";"33";"17.09.1980";"895059"
"Yelldell, David";"32";"01.10.1981";"895934"
"Baytar, Engin";"30";"11.07.1983";"897745"
"Demel, Guy";"33";"13.06.1981";"910017"
"Abidal, Eric";"34";"11.09.1979";"910295"
"Niang, Mamadou";"34";"13.10.1979";"911743"
"Essien, Michael";"31";"03.12.1982";"912002"
"Emana, Achille";"32";"05.06.1982";"914379"
"Zoko, Fran?ois";"30";"13.09.1983";"914398"
"Marveaux, Sylvain";"28";"15.04.1986";"914905"
"Assou-Ekotto, Beno?t";"30";"24.03.1984";"914971"
"Makoun, Jean II";"31";"29.05.1983";"915323"
"Debuchy, Mathieu";"28";"28.07.1985";"915351"
"Mathieu, J¨¦r¨¦my";"30";"29.10.1983";"915419"
"Obbadi, Mounir";"31";"04.04.1983";"915900"
"Carole, S¨¦bastien";"31";"08.09.1982";"916134"
"M¨¦zague, Val¨¦ry";"30";"08.12.1983";"916198"
"Toulalan, J¨¦r¨¦my";"30";"10.09.1983";"916258"
"Romao, Alaixys";"30";"18.01.1984";"916439"
"Chamakh, Marouane";"30";"10.01.1984";"916489"
"Diakhat¨¦, Pape";"30";"21.06.1984";"917449"
"Comminges, Miguel";"32";"16.03.1982";"917770"
"Kaboul, Younes";"28";"04.01.1986";"918434"
"Jourdren, Geoffrey";"28";"04.02.1986";"918869"
"Mavuba, Rio";"30";"08.04.1984";"918875"
"Gourcuff, Yoann";"27";"11.07.1986";"919541"
"Faye, Abdoulaye";"36";"26.02.1978";"919576"
"El Zhar, Nabil";"27";"27.08.1986";"919627"
"Cabaye, Yohan";"28";"14.01.1986";"919628"
"Ben Arfa, Hatem";"27";"07.03.1987";"919707"
"Gomis, Baf¨¦timbi";"28";"06.08.1985";"919763"
"Clichy, Ga?l";"28";"26.07.1985";"919860"
"Fortun¨¦, Marc-Antoine";"33";"02.07.1981";"919939"
"Costil, Beno?t";"27";"03.07.1987";"919964"
"Sissoko, Mohamed";"29";"22.01.1985";"919990"
"Abdou, Nadjim";"29";"13.07.1984";"920044"
"Ankergren, Casper";"34";"09.11.1979";"926045"
"Andersen, Stephan";"32";"26.11.1981";"928283"
"Kvist, William";"29";"24.02.1985";"929712"
"Hansen, Jesper";"29";"31.03.1985";"929773"
"Sch?ne, Lasse";"28";"27.05.1986";"929798"
"Lindegaard, Anders";"30";"13.04.1984";"930416"
"Agger, Daniel";"29";"12.12.1984";"933352"
"Ibenfeldt, Mads";"29";"26.01.1985";"934314"
"Wass, Daniel";"25";"31.05.1989";"936891"
"Bendtner, Nicklas";"26";"16.01.1988";"940318"
"Kj?r, Simon";"25";"26.03.1989";"947424"
"Reid, Winston";"26";"03.07.1988";"947435"
"D¨ªaz, Daniel";"34";"13.07.1979";"950054"
"Milito, Diego";"35";"12.06.1979";"950089"
"And¨²jar, Mariano";"30";"30.07.1983";"950224"
"Cavenaghi, Fernando";"30";"21.09.1983";"950252"
"Tevez, Carlos";"30";"05.02.1984";"950298"
"Lux, Germ¨¢n";"32";"07.06.1982";"950617"
"Rodr¨ªguez, Clemente";"32";"31.07.1981";"950656"
"Falcao";"28";"10.02.1986";"950975"
"Mascherano, Javier";"30";"08.06.1984";"951028"
"Rodr¨ªguez, Gonzalo";"30";"10.04.1984";"951032"
"Zabaleta, Pablo";"29";"16.01.1985";"951034"
"Pavone, Mariano";"32";"27.05.1982";"951086"
"Demichelis, Mart¨ªn";"33";"20.12.1980";"952826"
"Guti¨¦rrez, Jon¨¢s";"31";"05.07.1983";"952941"
"Lobos, Lucas";"32";"03.08.1981";"953001"
"Carrizo, Juan Pablo";"30";"06.05.1984";"954171"
"Conca, Dar¨ªo";"31";"11.05.1983";"954501"
"Papa, Emiliano";"32";"19.04.1982";"954577"
"¨¢lvarez, Cristian";"28";"13.11.1985";"955103"
"L¨®pez, Lisandro";"31";"02.03.1983";"955277"
"Palacio, Rodrigo";"32";"05.02.1982";"955445"
"D¨¢tolo, Jes¨²s";"30";"19.05.1984";"955586"
"Sosa, Jos¨¦";"29";"19.06.1985";"955655"
"Goltz, Paolo";"29";"12.05.1985";"955897"
"Ulloa, Leonardo";"27";"26.07.1986";"956040"
"Garay, Ezequiel";"27";"10.10.1986";"956658"
"Biglia, Lucas";"28";"30.01.1986";"956661"
"Faurlin, Alejandro";"27";"09.08.1986";"956670"
"Ag¨¹ero, Sergio";"26";"02.06.1988";"957002"
"Barcos, Hern¨¢n";"30";"11.04.1984";"957614"
"Batalla, Pablo";"30";"23.03.1984";"957665"
"Basanta, Jos¨¦ Mar¨ªa";"30";"03.04.1984";"958130"
"Ledesma, Pablo";"30";"04.02.1984";"958174"
"Bolatti, Mario";"29";"17.02.1985";"958336"
"P¨¦rez, Enzo";"28";"22.02.1986";"958414"
"Lavezzi, Ezequiel";"29";"03.05.1985";"958649"
"Mouche, Pablo";"26";"11.10.1987";"958651"
"Mart¨ªnez, Juan Manuel";"28";"21.10.1985";"960209"
"Ledesma, Emmanuel";"26";"24.05.1988";"960259"
"Gago, Fernando";"28";"10.04.1986";"961083"
"Z¨¢rate, Mauro";"27";"18.03.1987";"961289"
"Romero, Sergio";"27";"22.02.1987";"961299"
"Pareja, Nicol¨¢s";"30";"19.01.1984";"961346"
"Ruben, Marco";"27";"26.10.1986";"961949"
"Fern¨¢ndez, Augusto";"28";"10.04.1986";"962267"
"Osvaldo, Pablo Dani";"28";"12.01.1986";"962383"
"Buonanotte, Diego";"26";"19.04.1988";"962978"
"Formica, Mauro";"26";"04.04.1988";"962980"
"Higua¨ªn, Gonzalo";"26";"10.12.1987";"962988"
"Pereira, ¨¢lvaro";"28";"28.11.1985";"963795"
"Ansaldi, Cristian";"27";"20.09.1986";"964420"
"Fazio, Federico";"27";"17.03.1987";"964847"
"Burdisso, Guillermo";"25";"26.09.1988";"965278"
"Onyewu, Oguchi";"32";"13.05.1982";"976234"
"Simek, Frank";"29";"13.10.1984";"978670"
"Hutchinson, Atiba";"31";"08.02.1983";"978694"
"Spector, Jonathan";"28";"01.03.1986";"979165"
"Clohessy, Sean";"27";"12.12.1986";"980047"
"Bradley, Michael";"26";"31.07.1987";"980486"
"Dempsey, Clint";"31";"09.03.1983";"980561"
"Guzan, Brad";"29";"09.09.1984";"980785"
"Hahnemann, Marcus";"42";"15.06.1972";"1200279"
"Friedel, Brad";"43";"18.05.1971";"1200452"
"Federici, Adam";"29";"31.01.1985";"1301880"
"Kruse, Robbie";"25";"05.10.1988";"1302381"
"Candreva, Antonio";"27";"28.02.1987";"1400480"
"Marchisio, Claudio";"28";"19.01.1986";"1400716"
"Giovinco, Sebastian";"27";"26.01.1987";"1400720"
"Sirigu, Salvatore";"27";"12.01.1987";"1401013"
"Gyan, Asamoah";"28";"22.11.1985";"1401127"
"Berardi, Gaetano";"25";"21.08.1988";"1408506"
"Bonucci, Leonardo";"27";"01.05.1987";"1410956"
"Angella, Gabriele";"25";"28.04.1989";"1414164"
"Fabbrini, Diego";"23";"31.07.1990";"1414266"
"Mori, Daniele";"24";"28.06.1990";"1414345"
"M'baye, Sacha";"25";"20.03.1989";"1414625"
"Llorente, Fernando";"29";"26.02.1985";"1501170"
"Negredo, ¨¢lvaro";"28";"20.08.1985";"1501655"
"T¨¦bar, Marcos";"28";"07.02.1986";"1501667"
"Ra¨²l Garc¨ªa";"27";"11.07.1986";"1502117"
"Piti";"33";"26.05.1981";"1502176"
"Dani L¨®pez";"28";"25.10.1985";"1502753"
"Jos¨¦ Enrique";"28";"23.01.1986";"1503030"
"Nsu¨¦, Emilio";"24";"30.09.1989";"1504124"
"Colunga, Adri¨¢n";"29";"17.11.1984";"1507657"
"Casilla, Kiko";"27";"02.10.1986";"1508841"
"Adri¨¢n";"26";"08.01.1988";"1509231"
"Michu";"28";"21.03.1986";"1509232"
"M¨¢rquez, Javi";"28";"11.05.1986";"1509534"
"Monreal, Natxo";"28";"26.02.1986";"1509608"
"Susaeta, Markel";"26";"14.12.1987";"1509699"
"Pedro";"26";"28.07.1987";"1510305"
"Bojan";"23";"28.08.1990";"1510565"
"Busquets, Sergio";"25";"16.07.1988";"1510566"
"Guaita, Vicente";"27";"10.01.1987";"1510602"
"Jordi G¨®mez";"29";"24.05.1985";"1511647"
"Rico, Fran";"26";"03.08.1987";"1511811"
"Javi Mart¨ªnez";"25";"02.09.1988";"1512305"
"Andersen, Mikkel";"25";"17.12.1988";"1700454"
"Papastathopoulos, Sokratis";"26";"09.06.1988";"1804808"
"Giannoulis, Kostas";"26";"09.12.1987";"1805811"
"Riquelme, Juan Rom¨¢n";"36";"24.06.1978";"2000212"
"Neill, Lucas";"36";"09.03.1978";"2000294"
"Schwarzer, Mark";"41";"06.10.1972";"2000300"
"Ohandjanian, Demis";"36";"01.05.1978";"2000402"
"Gonz¨¢lez, ¨¢lvaro";"29";"29.10.1984";"2001906"
"Keane, Robbie";"33";"08.07.1980";"2003246"
"Ainsworth, Gareth";"41";"10.05.1973";"2003269"
"Austin, Kevin";"41";"12.02.1973";"2003351"
"Banks, Steve";"42";"09.02.1972";"2003371"
"Bayes, Ashley";"42";"19.04.1972";"2003424"
"Beavon, Stuart";"30";"05.05.1984";"2003439"
"Brown, Michael";"37";"25.01.1977";"2003598"
"Brown, Simon";"37";"03.12.1976";"2003604"
"Brown, Wes";"34";"13.10.1979";"2003610"
"Byfield, Darren";"37";"29.09.1976";"2003658"
"Carey, Louis";"37";"22.01.1977";"2003686"
"Collins, Sam";"37";"05.06.1977";"2003787"
"Cureton, Jamie";"38";"28.08.1975";"2003870"
"Davies, Kevin";"37";"26.03.1977";"2003897"
"Davis, Kelvin";"37";"29.09.1976";"2003901"
"Dawson, Andy";"35";"20.10.1978";"2003912"
"Day, Chris";"38";"28.07.1975";"2003913"
"Day, Jamie";"34";"13.09.1979";"2003914"
"Tejan-Sie, Tommy";"25";"23.11.1988";"2003917"
"Dobie, Scott";"35";"10.10.1978";"2003948"
"Drury, Adam";"35";"29.08.1978";"2003976"
"Eustace, John";"34";"03.11.1979";"2004050"
"Ferdinand, Rio";"35";"07.11.1978";"2004089"
"Gower, Mark";"35";"05.10.1978";"2004253"
"Griffith, Anthony";"27";"28.10.1986";"2004291"
"Harper, Steve";"39";"14.03.1975";"2004343"
"Hayles, Barry";"42";"17.04.1972";"2004374"
"Hendrie, Lee";"37";"18.05.1977";"2004396"
"Heskey, Emile";"36";"11.01.1978";"2004403"
"Higgs, Shane";"37";"13.05.1977";"2004411"
"Howard, Steve";"38";"10.05.1976";"2004490"
"Hughes, Andy";"36";"02.01.1978";"2004504"
"Humphreys, Ritchie";"36";"30.11.1977";"2004516"
"James, David";"43";"01.08.1970";"2004567"
"Johnson, Andy";"33";"10.02.1981";"2004592"
"Sharps, Ian";"33";"23.10.1980";"2004620"
"Joseph, Marc";"37";"10.11.1976";"2004628"
"Lampard, Frank";"36";"20.06.1978";"2004697"
"Langley, Richard";"34";"27.12.1979";"2004705"
"Lawrence, Jamie";"44";"08.03.1970";"2004710"
"Lisbie, Kevin";"35";"17.10.1978";"2004749"
"Lucas, David";"36";"23.11.1977";"2004770"
"Macken, Jon";"36";"07.09.1977";"2004790"
"McGivern, Ryan";"24";"08.01.1990";"2004872"
"McLaren, Paul";"37";"17.11.1976";"2004887"
"Mildenhall, Steve";"36";"13.05.1978";"2004914"
"Morrison, Clinton";"35";"14.05.1979";"2004975"
"Mullins, Hayden";"35";"27.03.1979";"2004994"
"Nash, Carlo";"40";"13.09.1973";"2005019"
"Oakley, Matt";"36";"17.08.1977";"2005078"
"Phillips, Steve";"36";"06.05.1978";"2005192"
"Platt, Clive";"36";"27.10.1977";"2005208"
"Richardson, Barry";"44";"05.08.1969";"2005322"
"Simonsen, Steve";"35";"03.04.1979";"2005503"
"Speare, Jamie";"35";"05.11.1978";"2005568"
"Taylor, Maik";"42";"04.09.1971";"2005673"
"Turley, Billy";"40";"15.07.1973";"2005761"
"Tyler, Mark";"37";"02.04.1977";"2005776"
"Upson, Matthew";"35";"18.04.1979";"2005781"
"Walker, Jimmy";"40";"09.07.1973";"2005805"
"Ward, Darren";"35";"13.09.1978";"2005829"
"Warner, Tony";"40";"11.05.1974";"2005843"
"Wellens, Richie";"34";"26.03.1980";"2005875"
"Wilson, Mark";"35";"09.02.1979";"2005980"
"Wotton, Paul";"36";"17.08.1977";"2006022"
"Wright, David";"34";"01.05.1980";"2006030"
"Wright, Richard";"36";"05.11.1977";"2006037"
"Anelka, Nicolas";"35";"14.03.1979";"2006171"
"Kingson, Richard";"36";"13.06.1978";"2008228"
"Burton, Deon";"37";"25.10.1976";"2010106"
"Sodje, Efe";"41";"05.10.1972";"2011525"
"Carroll, Roy";"36";"30.09.1977";"2011536"
"Hughes, Aaron";"34";"08.11.1979";"2011560"
"Dunne, Richard";"34";"21.09.1979";"2014389"
"Given, Shay";"38";"20.04.1976";"2014402"
"Harte, Ian";"36";"31.08.1977";"2014404"
"Gray, Andy";"36";"15.11.1977";"2015314"
"Jack, Rodney";"41";"28.09.1972";"2017539"
"Diop, Papa Bouba";"36";"28.01.1978";"2017840"
"W?lfli, Marco";"31";"22.08.1982";"2018512"
"Bel?zo?lu, Emre";"33";"07.09.1980";"2018770"
"Shovkovskyi, Olexandr";"39";"02.01.1975";"2018846"
"Freestone, Roger";"45";"19.08.1968";"2018992"
"Ball, David";"24";"14.12.1989";"2019042"
"Oster, John";"35";"08.12.1978";"2019050"
"Roberts, Gareth";"36";"06.02.1978";"2019074"
"Clayton, Adam";"25";"14.01.1989";"2019100"
"Quailey, Brian";"36";"21.03.1978";"2019358"
"Diego Alves";"29";"24.06.1985";"2100185"
"Hulk";"27";"25.07.1986";"2105510"
"Rafael";"23";"09.07.1990";"2107500"
"F¨¢bio";"23";"09.07.1990";"2107501"
"R¨¦ver";"29";"04.01.1985";"2110905"
"Alexandre Pato";"24";"02.09.1989";"2111393"
"Carlinhos";"27";"23.01.1987";"2111799"
"Leandro Cast¨¢n";"27";"05.11.1986";"2111889"
"David Luiz";"27";"22.04.1987";"2114068"
"Ramires";"27";"24.03.1987";"2114490"
"Hernanes";"29";"29.05.1985";"2114781"
"Jean";"28";"24.06.1986";"2114782"
"Ralf";"30";"09.06.1984";"2114831"
"Fernando";"26";"25.07.1987";"2115577"
"Jonas";"30";"01.04.1984";"2115886"
"Henrique";"27";"14.10.1986";"2116459"
"Gim¨¦nez, Christian";"33";"01.02.1981";"3100182"
"Coloccini, Fabricio";"32";"22.01.1982";"3100188"
"Saviola, Javier";"32";"11.12.1981";"3100367"
"Cambiasso, Esteban";"33";"18.08.1980";"3100494"
"Speroni, Juli¨¢n";"35";"18.05.1979";"3101140"
"Alex";"36";"14.09.1977";"3300018"
"Diego Cavalieri";"31";"01.12.1982";"3300194"
"H¨¦lton";"36";"18.05.1978";"3300221"
"Rog¨¦rio Ceni";"41";"22.01.1973";"3300977"
"¨¦merson Sheik";"35";"06.09.1978";"3300986"
"Dida";"40";"07.10.1973";"3301076"
"J¨²lio C¨¦sar";"34";"03.09.1979";"3301242"
"Juan";"35";"01.02.1979";"3301249"
"Josu¨¦";"34";"19.07.1979";"3301272"
"Ronaldinho Ga¨²cho";"34";"21.03.1980";"3301294"
"Iwelumo, Chris";"35";"01.08.1978";"3400322"
"Poulsen, Christian";"34";"28.02.1980";"3401045"
"Riise, John Arne";"33";"24.09.1980";"3500697"
"Malbranque, Steed";"34";"06.01.1980";"3501514"
"Malouda, Florent";"34";"13.06.1980";"3502121"
"R¨¦veill¨¨re, Anthony";"34";"10.11.1979";"3503533"
"Douchez, Nicolas";"34";"22.04.1980";"3503633"
"Keita, Seydou";"34";"16.01.1980";"3503860"
"Distin, Sylvain";"36";"16.12.1977";"3506134"
"Mex¨¨s, Philippe";"32";"30.03.1982";"3506916"
"Kir¨¢ly, G¨¢bor";"38";"01.04.1976";"3600731"
"Kehl, Sebastian";"34";"13.02.1980";"3601047"
"Olic, Ivica";"34";"14.09.1979";"3601970"
"Kuyt, Dirk";"33";"22.07.1980";"3700138"
"Zaccardo, Cristian";"32";"21.12.1981";"3801411"
"Camara, Zoumana";"35";"03.04.1979";"3801463"
"Frey, S¨¦bastien";"34";"18.03.1980";"3801487"
"Pinzi, Giampiero";"33";"11.03.1981";"3801517"
"Bonera, Daniele";"33";"31.05.1981";"3801706"
"Mesto, Giandomenico";"32";"25.05.1982";"3802004"
"Balzaretti, Federico";"32";"06.12.1981";"3802026"
"Evra, Patrice";"33";"15.05.1981";"3802422"
"Cassano, Antonio";"31";"12.07.1982";"3804527"
"Gilardino, Alberto";"32";"05.07.1982";"3804675"
"Amelia, Marco";"32";"02.04.1982";"3804679"
"Dossena, Andrea";"32";"11.09.1981";"3804992"
"Neal, Lewis";"32";"14.07.1981";"4000222"
"Duff, Michael";"36";"11.01.1978";"4000290"
"Jackson, Johnnie";"31";"15.08.1982";"4000323"
"Crouch, Peter";"33";"30.01.1981";"4000327"
"Ryan, Jimmy";"25";"06.09.1988";"4000520"
"Gier, Rob";"33";"06.01.1981";"4000549"
"Agyemang, Patrick";"33";"29.09.1980";"4000552"
"Leigertwood, Mikele";"31";"12.11.1982";"4000564"
"Guttridge, Luke";"32";"27.03.1982";"4000609"
"Howells, Jake";"23";"18.04.1991";"4000639"
"Capaldi, Tony";"32";"12.08.1981";"4000671"
"Shorey, Nicky";"33";"19.02.1981";"4000773"
"Gardner, Anthony";"33";"19.09.1980";"4000794"
"McCready, Chris";"32";"05.09.1981";"4000799"
"Foster, Stephen";"33";"18.09.1980";"4000801"
"Murphy, Joe";"32";"21.08.1981";"4000858"
"Taylor, Stuart";"33";"28.11.1980";"4000875"
"Williams, Gavin";"34";"20.06.1980";"4000889"
"Hunt, Stephen";"32";"01.08.1981";"4000909"
"Goodliffe, Jason";"40";"07.03.1974";"4001158"
"Robinson, Anthony";"34";"31.12.1979";"4001208"
"Jordan, Stephen";"32";"06.03.1982";"4001244"
"Dunfield, Terry";"32";"20.02.1982";"4001245"
"Wright-Phillips, Shaun";"32";"25.10.1981";"4001249"
"Lambert, Rickie";"32";"16.02.1982";"4001311"
"Kelly, Liam";"24";"10.02.1990";"4001323"
"Alexander, Gary";"34";"15.08.1979";"4001344"
"McCann, Grant";"34";"14.04.1980";"4001346"
"Gabbidon, Danny";"34";"08.08.1979";"4001390"
"Nosworthy, Nyron";"33";"11.10.1980";"4001397"
"Rhead, Matt";"30";"31.05.1984";"4001468"
"Mattock, Joe";"24";"15.05.1990";"4001471"
"Lawrence, Liam";"32";"14.12.1981";"4001489"
"Cummings, Warren";"33";"15.10.1980";"4001522"
"Cole, Ashley";"33";"20.12.1980";"4001563"
"Kenny, Paddy";"36";"17.05.1978";"4001574"
"Bishop, Neal";"32";"07.08.1981";"4001764"
"Flynn, Michael";"33";"17.10.1980";"4001843"
"Parry, Paul";"33";"19.08.1980";"4001919"
"Murray, Glenn";"30";"25.09.1983";"4001935"
"Smith, Matt";"25";"07.06.1989";"4001980"
"Chadwick, Luke";"33";"18.11.1980";"4001999"
"Rose, Michael";"31";"28.07.1982";"4002000"
"Webber, Danny";"32";"28.12.1981";"4002003"
"Karacan, Jem";"25";"21.02.1989";"4002018"
"Whalley, Shaun";"26";"07.08.1987";"4002123"
"Elam, Lee";"37";"24.09.1976";"4002126"
"Appiah, Kwesi";"23";"12.08.1990";"4002135"
"Bubb, Byron";"32";"12.12.1981";"4002159"
"Vaughan, Lee";"27";"15.07.1986";"4002171"
"Mee, Ben";"24";"21.09.1989";"4002177"
"Drummond, Stewart";"38";"11.12.1975";"4002207"
"Robson-Kanu, Hal";"25";"21.05.1989";"4002231"
"Routledge, Jon";"24";"23.11.1989";"4002251"
"Davies, Craig";"28";"09.01.1986";"4002261"
"Pennant, Jermaine";"31";"16.01.1983";"4002271"
"Richards, Marc";"32";"08.07.1982";"4002279"
"McCallum, Gavin";"26";"24.08.1987";"4002308"
"Barrett, Adam";"34";"29.11.1979";"4050002"
"Carvalho, Ricardo";"36";"18.05.1978";"4100117"
"Xavi";"34";"25.01.1980";"4200583"
"Marchena, Carlos";"34";"31.07.1979";"4204105"
"Veiga, Jos¨¦";"37";"18.12.1976";"4210617"
"Vicente";"32";"16.07.1981";"4210643"
"K?llstr?m, Kim";"31";"24.08.1982";"4300331"
"Howard, Tim";"35";"06.03.1979";"4400374"
"Boyce, Mark";"33";"11.08.1980";"4800040"
"Collis, Steve";"33";"18.03.1981";"4800048"
"Fortune, Jonathan";"33";"23.08.1980";"4800058"
"Craig, Steven";"33";"05.02.1981";"4900113"
"McGregor, Allan";"32";"31.01.1982";"4900192"
"Westwood, Keiren";"29";"23.10.1984";"5002586"
"Aluko, Sone";"25";"19.02.1989";"5003702"
"Brooks-Meade, Corrin";"26";"19.03.1988";"5003706"
"Brown, Wayne";"25";"06.08.1988";"5003707"
"Laird, Marc";"28";"23.01.1986";"5003721"
"Anichebe, Victor";"26";"23.04.1988";"5003736"
"Hughes, Mark";"27";"09.12.1986";"5003741"
"Irving, John";"25";"17.09.1988";"5003742"
"Vaughan, James";"25";"14.07.1988";"5003747"
"Wilson, Laurence";"27";"10.10.1986";"5003748"
"Bourne, Chris";"28";"06.09.1985";"5004346"
"Hallett, Jason";"27";"01.08.1986";"5004348"
"Fish, Matt";"25";"05.01.1989";"5004416"
"Adams, Nicky";"27";"16.10.1986";"5004686"
"Randolph, Darren";"27";"12.05.1987";"5004726"
"Griffiths, Scott";"28";"27.11.1985";"5004844"
"Batt, Shaun";"27";"22.02.1987";"5004942"
"Andrew, Calvin";"27";"19.12.1986";"5005001"
"Richardson, Stuart";"26";"27.10.1987";"5005009"
"Evans, Jonny";"26";"03.01.1988";"5005078"
"Champion, Tom";"28";"15.05.1986";"5005139"
"Painter, Marcos";"27";"17.08.1986";"5005187"
"Derbyshire, Matt";"28";"14.04.1986";"5005188"
"Grounds, Jonathan";"26";"02.02.1988";"5005364"
"Elliot, Rob";"28";"30.04.1986";"5005635"
"John, Alistair";"26";"23.11.1987";"5005637"
"Wilson, Lawrie";"26";"11.09.1987";"5005647"
"Miller, Ishmael";"27";"05.03.1987";"5005672"
"Richards, Micah";"26";"24.06.1988";"5005673"
"Anderson, Paul";"25";"23.07.1988";"5006211"
"Ainsworth, Lionel";"26";"01.10.1987";"5006220"
"Nyatanga, Lewin";"25";"18.08.1988";"5006226"
"Jerome, Cameron";"27";"14.10.1986";"5006313"
"Ledley, Joe";"27";"21.01.1987";"5006316"
"Porter, Max";"27";"29.06.1987";"5006320"
"Anyon, Joe";"27";"29.12.1986";"5006324"
"Macheda, Federico";"22";"22.08.1991";"5006431"
"Pitman, Brett";"26";"31.01.1988";"5006434"
"Little, Mark";"25";"20.08.1988";"5006564"
"Gleeson, Stephen";"25";"03.08.1988";"5006566"
"Hennessey, Wayne";"27";"24.01.1987";"5006568"
"Riley, Martin";"27";"05.12.1986";"5006570"
"Gilmartin, Rene";"27";"31.05.1987";"5006572"
"Hall, Ryan";"26";"04.01.1988";"5006611"
"Grabban, Lewis";"26";"12.01.1988";"5006614"
"Wiggins, Rhoys";"26";"04.11.1987";"5006618"
"Dayton, James";"25";"12.12.1988";"5006620"
"Mancienne, Michael";"26";"08.01.1988";"5006675"
"Etheridge, Neil";"24";"07.02.1990";"5006680"
"Lynch, Joel";"26";"03.10.1987";"5006684"
"Lund, Jonny";"25";"01.11.1988";"5006722"
"Ephraim, Hogan";"26";"31.03.1988";"5006782"
"Cotterill, David";"26";"04.12.1987";"5006834"
"Hammill, Adam";"26";"25.01.1988";"5006838"
"Henderson, Stephen";"26";"02.05.1988";"5006843"
"Garner, Joe";"26";"12.04.1988";"5006857"
"Mullins, Johnny";"28";"06.11.1985";"5006951"
"Brayford, John";"26";"29.12.1987";"5007209"
"Basey, Grant";"25";"30.11.1988";"5007258"
"Murtagh, Keiran";"25";"29.10.1988";"5007262"
"Cork, Jack";"25";"25.06.1989";"5007409"
"Furman, Dean";"26";"22.06.1988";"5007411"
"Hamann, Nick";"26";"04.09.1987";"5007412"
"Sawyer, Lee";"24";"10.09.1989";"5007414"
"Worley, Harry";"25";"25.11.1988";"5007415"
"Straker, Anthony";"25";"23.09.1988";"5007464"
"Moses, Victor";"23";"12.12.1990";"5007466"
"Bostock, John";"22";"15.01.1992";"5007474"
"Scannell, Sean";"23";"17.09.1990";"5007475"
"Jones, Jamie";"25";"18.02.1989";"5007634"
"Molyneux, Lee";"25";"24.02.1989";"5007637"
"Taylor, Andy";"28";"14.03.1986";"5007675"
"Sinclair, Scott";"25";"25.03.1989";"5008069"
"Thompson, Joe";"25";"05.03.1989";"5008327"
"Liversedge, Nick";"25";"18.07.1988";"5008534"
"McSheffrey, Gary";"31";"13.08.1982";"5100004"
"Monkhouse, Andy";"33";"23.10.1980";"5100302"
"Taylor, Matty";"32";"27.11.1981";"5100363"
"Stirling, Jude";"32";"29.06.1982";"5100367"
"Briggs, Keith";"32";"11.12.1981";"5100370"
